name	total_length	number	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
GCF_000809165	5354311	154	34768.25	584946	203	0	0	182052	9	96332	17	41571	33
GCF_018441785	5409209	188	28772.39	397207	231	10	1	136630	14	80345	25	35443	44
GCF_000783995	5258481	1	5258481.0	5258481	5258481	0	0	5258481	1	5258481	1	5258481	1
GCF_018422725	4939911	42	117616.93	2448422	231	838	10	423121	2	269171	4	145874	9
GCF_016503885	5684806	128	44412.55	629767	512	0	0	204363	9	112888	18	34318	37
GCF_001718055	5497225	3	1832408.33	5096586	171233	0	0	5096586	1	5096586	1	5096586	1
GCF_018883525	4857938	30	161931.27	641225	581	492	5	438827	5	254522	7	150552	12
GCF_016501955	4883977	35	139542.2	888753	536	0	0	467998	4	357653	6	127596	11
GCF_001413115	5349965	116	46120.39	4173156	201	2290	70	4173156	1	4173156	1	94901	3
GCF_004004645	5253885	1277	4114.24	101464	200	0	0	17089	69	7179	167	1919	434
GCF_014103715	5459456	11	496314.18	5312570	224	0	0	5312570	1	5312570	1	5312570	1
GCF_000208765	4904641	357	13738.49	156554	101	364	114	60237	27	45846	46	21555	75
GCF_013336955	5331905	5	1066381.0	5124025	4938	0	0	5124025	1	5124025	1	5124025	1
GCF_014103885	5421772	6	903628.67	4721568	1229	0	0	4721568	1	4721568	1	414203	2
GCF_018066575	6015179	121	49712.22	492129	523	0	0	152314	11	107722	21	42589	37
GCF_013814485	4843970	1	4843970.0	4843970	4843970	0	0	4843970	1	4843970	1	4843970	1
GCF_002786865	5357480	2	2678740.0	5311319	46161	0	0	5311319	1	5311319	1	5311319	1
GCF_019382635	4727594	1	4727594.0	4727594	4727594	315417	289	4727594	1	4727594	1	4727594	1
GCF_015674725	4856736	31	156668.9	545767	370	0	0	343863	6	217360	9	134769	15
ERQ0677	5874759	173	33958.14	693602	112	0	0	124186	13	73282	25	30327	50
GCF_002934585	5738233	7	819747.57	5246201	6974	0	0	5246201	1	5246201	1	5246201	1
GCF_018439765	4964783	239	20773.15	172844	215	100	1	50209	30	30580	55	14637	101
GCF_016114665	4844413	22	220200.59	1659989	1003	0	0	600840	3	267189	5	153696	9
GCF_013739755	5439368	5	1087873.6	5103116	2925	0	0	5103116	1	5103116	1	5103116	1
GCF_016507745	5250585	42	125013.93	1082420	584	296	3	332897	5	219223	10	126181	16
GCF_003938795	5202648	7	743235.43	4905179	1506	0	0	4905179	1	4905179	1	4905179	1
GCF_000786265	5242830	64	81919.22	3822494	302	4500	45	3822494	1	3822494	1	1329095	2
ERQ0046	5524491	946	5839.84	161057	112	0	0	44515	42	26578	74	11191	136
GCF_013785525	4774094	1	4774094.0	4774094	4774094	0	0	4774094	1	4774094	1	4774094	1
ERQ0192	5239571	310	16901.84	338245	112	0	0	100020	16	54610	30	19064	62
ERQ0241	5840132	321	18193.56	240756	92	0	0	92903	21	66365	36	19899	68
GCF_013738915	5498621	5	1099724.2	5178534	2746	0	0	5178534	1	5178534	1	5178534	1
GCF_011030295	5492372	105	52308.3	512207	225	0	0	187347	9	154034	16	60147	28
GCF_002903305	5688355	5	1137671.0	5016446	53632	0	0	5016446	1	5016446	1	355789	2
GCF_001058675	5250163	254	20669.93	278188	200	100	1	52702	30	35640	54	14931	97
GCF_004005085	5071848	179	28334.35	383825	200	0	0	116245	15	62002	25	25871	49
GCF_000734905	4899643	129	37981.73	260953	208	0	0	76371	21	51520	36	18837	67
GCF_013783065	5363930	8	670491.25	4941540	2520	0	0	4941540	1	4941540	1	4941540	1
GCF_001482545	5231889	54	96886.83	985616	820	42	11	519422	4	355899	6	97279	12
GCF_021440705	5298171	151	35087.23	286412	206	751	16	121734	15	71895	26	23567	50
GCF_016504155	4822764	16	301422.75	1425226	1013	0	0	1245302	2	705473	3	476373	5
GCF_001412815	5254784	147	35746.83	274223	203	10	1	107622	17	66481	30	36599	51
GCF_016504355	4722168	20	236108.4	1532784	597	299	3	933306	2	503415	4	123041	7
GCF_019659965	5426502	143	37947.57	283584	510	0	0	87940	19	58260	36	27920	61
GCF_016501455	5505193	129	42675.91	481299	520	0	0	142869	12	111441	20	34696	39
GCF_006965505	4804472	2	2402236.0	4722748	81724	0	0	4722748	1	4722748	1	4722748	1
GCF_002252125	5842230	172	33966.45	277707	502	30	3	114394	16	64084	30	20378	60
GCF_016502155	4828724	18	268262.44	884712	1052	0	0	517385	4	454620	6	142242	9
GCF_001880915	5380750	180	29893.06	486148	208	0	0	230190	8	117107	16	34324	34
GCF_013336965	5559504	66	84234.91	740732	1094	0	0	501184	5	415314	8	61058	15
GCF_002151695	4992764	5	998552.8	4901786	1203	71828	30	4901786	1	4901786	1	4901786	1
GCF_007004285	5484880	187	29330.91	279398	201	626	16	106909	18	58882	31	17188	65
GCF_016502205	4901648	18	272313.78	1117396	643	0	0	763601	3	487338	5	141479	8
GCF_004684345	4946572	2	2473286.0	4840504	106068	0	0	4840504	1	4840504	1	4840504	1
GCF_021417185	5021851	42	119567.88	1426842	216	280	10	506037	3	465713	5	121962	9
GCF_016505545	4684233	22	212919.68	679192	603	0	0	554325	4	264136	7	149542	11
GCF_020639355	5253532	4	1313383.0	4932911	46161	0	0	4932911	1	4932911	1	4932911	1
GCF_013728515	5709006	4	1427251.5	5224399	65098	0	0	5224399	1	5224399	1	5224399	1
GCF_014101305	4944199	11	449472.64	4626945	244	0	0	4626945	1	4626945	1	4626945	1
GCF_018035235	5038843	10	503884.3	1570416	37327	0	0	1360881	2	832706	3	348107	5
GCF_019800325	5119742	43	119063.77	725021	1117	0	0	419860	5	192314	8	92908	15
GCF_003795375	5284651	31	170472.61	1075069	368	399	4	578280	4	362631	6	146277	11
GCF_008931505	5442770	3	1814256.67	5022915	176400	0	0	5022915	1	5022915	1	5022915	1
GCF_019660705	4925148	74	66556.05	520543	519	0	0	234367	7	149860	13	56949	21
GCF_900446835	4949910	9	549990.0	4768351	7124	0	0	4768351	1	4768351	1	4768351	1
GCF_013889015	4652007	1	4652007.0	4652007	4652007	0	0	4652007	1	4652007	1	4652007	1
GCF_016894065	5098182	1	5098182.0	5098182	5098182	460454	301	5098182	1	5098182	1	5098182	1
GCF_901456305	5401457	10	540145.7	2415109	2646	0	0	2241041	2	2241041	2	375002	3
GCF_901456265	5112060	6	852010.0	4889818	5386	0	0	4889818	1	4889818	1	4889818	1
GCF_016504165	4682606	21	222981.24	741865	1013	0	0	638683	4	496554	5	278927	8
GCF_013791465	5391037	5	1078207.4	5098550	2759	0	0	5098550	1	5098550	1	5098550	1
GCF_009664025	5444819	3	1814939.67	5143118	5584	0	0	5143118	1	5143118	1	5143118	1
GCF_018438625	5502271	86	63979.9	504494	217	84	2	192447	9	136786	16	63746	25
GCF_016503905	4908811	28	175314.68	879436	1003	0	0	524499	4	423965	6	120393	11
GCF_013791615	5031117	3	1677039.0	4906122	61353	0	0	4906122	1	4906122	1	4906122	1
GCF_000312465	5001265	171	29247.16	445729	506	1	1	196048	8	135897	15	63421	25
GCF_004792475	4839493	1	4839493.0	4839493	4839493	0	0	4839493	1	4839493	1	4839493	1
GCF_000739675	5242193	26	201622.81	5082826	512	54680	42	5082826	1	5082826	1	5082826	1
GCF_004331445	5326488	84	63410.57	584381	1006	0	0	210999	8	132285	14	42900	28
GCF_003938785	5180830	5	1036166.0	5092291	1144	0	0	5092291	1	5092291	1	5092291	1
GCF_016500695	5580257	93	60002.76	803887	503	0	0	286216	7	243248	11	82163	18
GCF_015356495	5883653	5	1176730.6	5119010	62812	0	0	5119010	1	5119010	1	489742	2
GCF_014725915	5546039	2	2773019.5	5268984	277055	0	0	5268984	1	5268984	1	5268984	1
GCF_018446915	5368649	119	45114.7	632666	207	922	4	167872	8	119266	15	39678	31
GCF_005281345	5160421	117	44106.16	528017	200	14086	92	222765	7	115588	14	38903	29
GCF_006937845	5189880	172	30173.72	494975	202	2982	164	140831	11	97945	20	31659	38
GCF_014103415	5629017	10	562901.7	4831889	232	0	0	4831889	1	4831889	1	313114	2
GCF_015965415	5222018	191	27340.41	271901	233	0	0	62581	25	40202	45	21383	79
GCF_900446955	4928268	2	2464134.0	3450855	1477413	0	0	3450855	1	3450855	1	1477413	2
GCF_020889405	5181449	47	110243.6	957225	219	0	0	470220	4	310690	7	163873	11
GCF_013732395	5580368	8	697546.0	5161365	2694	0	0	5161365	1	5161365	1	5161365	1
GCF_013336855	5745125	8	718140.62	5135643	1443	0	0	5135643	1	5135643	1	376653	2
GCF_003812405	4581001	1	4581001.0	4581001	4581001	0	0	4581001	1	4581001	1	4581001	1
GCF_002864025	5169752	70	73853.6	1822987	502	0	0	559284	3	195539	6	81190	14
GCF_013336845	5681970	9	631330.0	4461564	1729	0	0	4461564	1	4461564	1	258721	4
GCF_016507845	4923137	33	149185.97	921443	571	0	0	496211	4	414124	6	158916	10
GCF_018252635	4805659	66	72813.02	1138657	307	0	0	621844	3	590792	5	466472	6
GCF_004146055	5441776	518	10505.36	185158	294	6098	86	34686	37	15818	82	5308	196
GCF_018257795	3883954	43	90324.51	548971	501	25	3	327922	5	292164	8	103524	12
GCF_001306025	4891646	8	611455.75	3448390	1243	9881	11	3448390	1	3448390	1	1323704	2
GCF_014856085	5020129	50	100402.58	824490	487	0	0	424327	4	230155	8	93340	14
GCF_013784065	5238808	2	2619404.0	5109855	128953	0	0	5109855	1	5109855	1	5109855	1
GCF_013899365	4890346	2	2445173.0	4885177	5169	0	0	4885177	1	4885177	1	4885177	1
GCF_016859885	5373018	82	65524.61	670087	133	0	0	341748	6	230335	10	86450	17
GCF_014596815	5370164	111	48379.86	596983	500	0	0	161311	9	107765	17	32173	36
GCF_018107785	5151664	135	38160.47	234851	238	0	0	115018	16	69112	27	32033	47
GCF_005280955	4904780	56	87585.36	633646	210	506	4	455925	5	220793	8	120970	14
GCF_015668035	4767485	26	183364.81	793616	1038	108	2	554887	4	320570	6	145771	10
GCF_014104105	5335716	9	592857.33	5123390	224	0	0	5123390	1	5123390	1	5123390	1
GCF_900460985	4735310	3	1578436.67	4714976	9293	0	0	4714976	1	4714976	1	4714976	1
GCF_015208815	5299408	58	91369.1	1068328	537	0	0	518368	4	253404	7	77951	14
GCF_900079995	5293620	36	147045.0	803536	545	0	0	571932	4	216810	7	90147	14
GCF_012955585	4650688	1	4650688.0	4650688	4650688	40	4	4650688	1	4650688	1	4650688	1
GCF_002947035	4923281	3	1641093.67	4798293	42930	0	0	4798293	1	4798293	1	4798293	1
GCF_015353115	4959201	2	2479600.5	4906411	52790	0	0	4906411	1	4906411	1	4906411	1
GCF_013748855	5351505	3	1783835.0	5205079	4426	0	0	5205079	1	5205079	1	5205079	1
GCF_003937345	5545800	7	792257.14	4996134	4305	0	0	4996134	1	4996134	1	4996134	1
GCF_012952645	5148049	2	2574024.5	4951267	196782	0	0	4951267	1	4951267	1	4951267	1
GCF_016503955	5184057	73	71014.48	544794	547	0	0	331637	6	177702	10	74178	18
GCF_001276125	4956891	39	127099.77	736163	205	0	0	533449	4	426333	6	158720	10
ERQ0162	5265461	200	26327.31	296988	112	0	0	135051	14	55253	27	19229	56
GCF_016504225	5142218	31	165878.0	1859776	568	0	0	961821	2	241245	5	120943	10
GCF_008802955	5337148	399	13376.31	964605	204	0	0	559182	4	406389	6	103493	11
GCF_014802925	5234242	146	35850.97	377489	229	6	1	81738	19	55545	34	24233	61
GCF_900169695	5505180	324	16991.3	352068	112	79	2	128464	16	73691	28	25206	53
GCF_005280935	4889882	90	54332.02	658990	1003	18847	340	212035	7	114104	13	19610	35
GCF_021503935	5018720	37	135641.08	1015416	533	0	0	437885	4	210803	7	142713	13
GCF_018443315	5391316	111	48570.41	560359	218	119	4	176463	9	97925	17	43989	32
GCF_018279205	4825730	1	4825730.0	4825730	4825730	0	0	4825730	1	4825730	1	4825730	1
GCF_016504905	4906253	41	119664.71	692903	512	0	0	375853	5	295593	8	96044	15
GCF_016500715	4712835	24	196368.12	974345	611	0	0	561821	4	486565	5	173843	8
GCF_004103775	5331078	2	2665539.0	5124258	206820	0	0	5124258	1	5124258	1	5124258	1
GCF_016893845	5070623	1	5070623.0	5070623	5070623	556235	257	5070623	1	5070623	1	5070623	1
GCF_013360255	5438677	5	1087735.4	4253405	32586	0	0	4253405	1	4253405	1	825450	2
GCF_902363265	4739968	22	215453.09	1513502	356	64	5	899252	2	513505	4	154046	6
GCF_013389635	5667960	3	1889320.0	5338221	34521	0	0	5338221	1	5338221	1	5338221	1
SG18_227_S53	4661343	37	125982.24	689210	215	0	0	360578	5	308308	8	155617	12
GCF_002073755	5244290	1	5244290.0	5244290	5244290	0	0	5244290	1	5244290	1	5244290	1
SG18_138_2_S33	4633018	29	159759.24	1203811	201	0	0	626308	3	452868	5	303534	7
GCF_015672735	4855249	84	57800.58	261059	486	0	0	129325	15	83903	24	33782	42
GCF_015667445	5030859	79	63681.76	334489	1004	550	3	140940	11	93261	20	42338	35
GCF_004005575	5516260	884	6240.11	131546	201	0	0	32952	44	13136	96	3118	263
GCF_013781945	4946286	1	4946286.0	4946286	4946286	0	0	4946286	1	4946286	1	4946286	1
GCF_003019835	5028563	1	5028563.0	5028563	5028563	606180	461	5028563	1	5028563	1	5028563	1
GCF_003571565	5772165	6	962027.5	5121015	49806	0	0	5121015	1	5121015	1	260460	2
GCF_001586835	4883916	92	53086.04	311856	508	0	0	157015	12	98478	20	35570	36
GCF_001058505	5477455	194	28234.3	341467	200	100	1	86152	18	56816	33	26176	60
GCF_014104015	5465787	17	321516.88	4962235	213	0	0	4962235	1	4962235	1	4962235	1
GCF_016500665	4748195	44	107913.52	923602	555	0	0	277111	5	158640	9	94340	16
GCF_009856695	4878270	1	4878270.0	4878270	4878270	0	0	4878270	1	4878270	1	4878270	1
GCF_002918865	4934779	40	123369.48	500004	551	0	0	286310	7	189549	11	85102	18
GCF_003114935	5364252	183	29312.85	272388	133	0	0	82206	22	44244	42	18014	77
GCF_006385635	5512617	5	1102523.4	4955441	19568	0	0	4955441	1	4955441	1	301036	2
GCF_013727455	5497474	4	1374368.5	5108587	82097	0	0	5108587	1	5108587	1	5108587	1
GCF_013740875	5388913	5	1077782.6	4927085	1455	0	0	4927085	1	4927085	1	4927085	1
GCF_002918875	5490432	138	39785.74	385876	506	0	0	170947	11	118572	19	29129	37
GCF_017151445	4980989	76	65539.33	1545851	217	0	0	741905	3	492666	4	154408	7
GCF_016505325	5237458	61	85859.97	819833	596	0	0	341944	5	213408	10	56226	19
GCF_005406305	4569707	1	4569707.0	4569707	4569707	0	0	4569707	1	4569707	1	4569707	1
GCF_001413335	5251447	192	27351.29	225501	200	0	0	78428	23	43721	41	26135	72
GCF_017353275	5076568	68	74655.41	808930	213	91	1	250843	6	154433	12	85102	21
GCF_001316675	6185966	850	7277.61	148925	233	0	0	37580	47	22120	89	4546	196
GCF_016505585	5240440	33	158801.21	1108166	604	0	0	515291	4	435243	6	96970	11
GCF_021441345	4747469	107	44368.87	584319	225	85	4	135395	11	86705	19	35852	37
GCF_003226155	4756360	11	432396.36	4610870	370	0	0	4610870	1	4610870	1	4610870	1
GCF_905337805	4762820	4	1190705.0	4634954	26834	0	0	4634954	1	4634954	1	4634954	1
GCF_016505195	4809879	30	160329.3	975244	533	0	0	474201	4	285162	7	100179	12
GCF_000521945	4947895	4	1236973.75	3384993	87153	6553	11	3384993	1	1295238	2	1295238	2
GCF_015910405	5221927	4	1305481.75	5050163	4921	0	0	5050163	1	5050163	1	5050163	1
GCF_002919825	5562967	125	44503.74	363040	540	0	0	123471	13	83916	25	32312	43
GCF_018917665	5284762	40	132119.05	1287066	542	0	0	477389	4	317516	6	113413	13
GCF_009832525	4944154	68	72708.15	1032717	209	90	9	518924	4	313890	6	163164	10
GCF_018106185	5336935	121	44106.9	450779	211	0	0	248778	8	150982	14	57323	25
GCF_011030065	5617431	133	42236.32	746535	212	0	0	245828	8	114127	15	47242	29
GCF_021417245	5429622	131	41447.5	462492	202	900	9	166800	10	111967	17	40154	32
GCF_017086505	4983275	2	2491637.5	4919686	63589	0	0	4919686	1	4919686	1	4919686	1
GCF_002249995	5715629	4	1428907.25	5130228	107249	0	0	5130228	1	5130228	1	328945	2
GCF_014332835	5282421	64	82537.83	945878	207	0	0	571851	4	189558	8	92535	15
GCF_016505495	4902600	20	245130.0	1173332	544	0	0	681589	3	560327	5	214563	7
GCF_016811995	4710468	2	2355234.0	4652769	57699	0	0	4652769	1	4652769	1	4652769	1
GCF_016501445	4850725	15	323381.67	2707338	1013	0	0	2707338	1	518050	3	186662	5
GCF_900461045	4883239	16	305202.44	1980914	7776	0	0	1233110	2	485079	3	163087	6
GCF_021440885	4915595	81	60686.36	724325	224	143	7	173671	9	81943	18	48072	33
GCF_000786275	5040789	17	296517.0	5028527	300	2400	24	5028527	1	5028527	1	5028527	1
GCF_000972645	5005025	137	36533.03	205237	1030	0	0	66745	23	50066	39	22925	67
GCF_013267145	5441974	3	1813991.33	5357785	6914	0	0	5357785	1	5357785	1	5357785	1
GCF_009876825	4880167	19	256850.89	950711	2830	12	3	858098	3	510865	5	141143	8
GCF_001413165	5330304	163	32701.25	220742	203	0	0	118002	17	70976	28	36591	49
GCF_002918935	5536114	34	162826.88	1325272	598	3	3	448810	4	307325	7	135393	13
GCF_013729995	5039179	4	1259794.75	4920836	1488	0	0	4920836	1	4920836	1	4920836	1
GCF_001067775	4999634	108	46292.91	327736	208	15	1	117525	14	85494	24	31976	42
GCF_014803145	5299195	119	44531.05	747892	374	0	0	158128	9	103064	17	32747	32
GCF_900636015	4694654	1	4694654.0	4694654	4694654	0	0	4694654	1	4694654	1	4694654	1
GCF_014103835	5460290	7	780041.43	5054670	398	0	0	5054670	1	5054670	1	5054670	1
GCF_001858105	4635645	21	220745.0	919798	406	0	0	688791	3	449781	5	193638	8
GCF_009907085	5282127	368	14353.61	309543	200	0	0	32909	42	19737	83	8843	159
GCF_001546325	4811954	55	87490.07	644943	508	6200	62	270757	7	132666	12	51660	21
GCF_016503505	5516306	49	112577.67	1133306	1040	0	0	509101	4	199781	7	87325	14
GCF_012102405	4744381	19	249704.26	1874689	679	100	1	525854	2	444230	4	151304	7
GCF_902160995	4914869	39	126022.28	1040182	304	94	1	559479	4	405753	6	160524	9
GCF_019270275	4951267	1	4951267.0	4951267	4951267	419260	161	4951267	1	4951267	1	4951267	1
GCF_014855985	5348794	111	48187.33	348301	301	0	0	124931	14	76095	25	31060	45
GCF_016505035	4696853	17	276285.47	1957178	564	0	0	684865	2	674027	3	160382	6
GCF_002919425	5169381	30	172312.7	2680168	602	3	3	2680168	1	516346	3	151743	6
GCF_016503225	5158768	40	128969.2	703595	914	0	0	444789	5	198080	9	122110	15
GCF_013615435	5175883	3	1725294.33	5145831	5103	0	0	5145831	1	5145831	1	5145831	1
GCF_018421745	4849345	78	62171.09	433597	212	543	10	168380	9	105322	16	42433	30
GCF_008931485	5514965	3	1838321.67	5095110	176400	0	0	5095110	1	5095110	1	5095110	1
GCF_910573735	5287012	105	50352.5	277527	343	209	12	97364	19	64779	31	34155	53
GCF_016504925	4864117	26	187081.42	1636678	506	0	0	529557	3	412253	5	123353	9
GCF_013786205	5222519	3	1740839.67	4936735	15777	0	0	4936735	1	4936735	1	4936735	1
GCF_002738435	5331440	56	95204.29	877516	502	0	0	317820	6	144993	12	72758	22
GCF_013781985	5490700	5	1098140.0	5217381	4196	0	0	5217381	1	5217381	1	5217381	1
GCF_019655655	5377596	134	40131.31	652504	104	0	0	214016	8	98322	15	31970	34
ERQ0572	5609986	180	31166.59	463510	113	0	0	208963	10	110602	17	32316	34
GCF_018441435	5421676	93	58297.59	740244	211	366	5	242797	7	180467	12	67073	24
GCF_005281245	4390511	66	66522.89	352028	1003	28051	467	188633	8	146641	13	48109	23
GCF_001276105	4952580	47	105374.04	1290767	207	0	0	330749	4	234059	8	106437	13
GCF_019803045	5406671	5	1081334.2	5022624	50904	0	0	5022624	1	5022624	1	5022624	1
GCF_012955545	4664379	1	4664379.0	4664379	4664379	270	27	4664379	1	4664379	1	4664379	1
GCF_014103585	5510747	22	250488.5	5270205	268	0	0	5270205	1	5270205	1	5270205	1
ERQ0251	5239957	201	26069.44	259499	112	0	0	86039	17	53150	32	23349	59
GCF_013781965	5284993	4	1321248.25	4992760	3728	0	0	4992760	1	4992760	1	4992760	1
GCF_014856095	5354230	110	48674.82	348603	488	0	0	144343	13	86550	23	38629	40
ERQ0672	5878734	197	29841.29	393176	112	0	0	115762	14	68038	27	31987	51
GCF_011030315	5485385	169	32457.9	454312	211	0	0	151395	12	99612	21	32012	38
GCF_002211705	5602472	3	1867490.67	5242839	63458	0	0	5242839	1	5242839	1	5242839	1
GCF_000937455	5763242	16	360202.62	4291073	2203	7642	40	4291073	1	4291073	1	213124	4
ERQ0169	5107990	111	46017.93	653999	112	0	0	180561	10	123485	16	50680	29
SD_9_C7	4888862	50	97777.24	1080788	116	0	0	469647	4	222250	7	113978	12
GCF_016505185	4830040	20	241502.0	817854	505	0	0	634397	4	460030	6	277254	8
GCF_014105665	5055781	67	75459.42	621030	205	0	0	457724	5	308912	8	102518	13
GCF_000398825	4902667	4	1225666.75	4176622	42642	20184	12	4176622	1	4176622	1	555406	2
GCF_000155975	5154159	10	515415.9	2724488	1555	3900	39	2724488	1	499154	3	423041	5
GCF_019265365	4998595	1	4998595.0	4998595	4998595	607124	414	4998595	1	4998595	1	4998595	1
GCF_016504725	5351631	34	157400.91	846795	647	0	0	467337	5	214348	8	100213	15
GCF_005280815	4955874	313	15833.46	925900	200	355	17	774166	3	462808	5	136173	8
DB_3_D1	5523524	696	7936.1	186126	112	0	0	36051	47	20119	87	8451	169
GCF_013737455	5582599	7	797514.14	5162943	2694	0	0	5162943	1	5162943	1	5162943	1
SG18_109_2_S19	4918896	36	136636.0	1221278	204	0	0	452777	4	234381	7	119157	12
GCF_000238735	5122674	11	465697.64	2632249	1880	2500	25	2632249	1	553925	3	155804	6
GCF_018439905	4964119	377	13167.42	149010	217	0	0	25974	44	15698	94	6298	190
GCF_016503695	4961423	54	91878.2	1025942	684	0	0	251567	5	150568	10	86707	19
GCF_001034445	5182566	10	518256.6	2637604	2277	10579	6	2637604	1	578922	3	358721	5
GCF_019659885	5489678	113	48581.22	525793	510	0	0	155720	11	111025	19	37420	34
GCF_013345705	5311703	7	758814.71	5245291	206	10078	8	5245291	1	5245291	1	5245291	1
GCF_013751895	5108211	2	2554105.5	5031983	76228	0	0	5031983	1	5031983	1	5031983	1
GCF_008364645	4866670	51	95424.9	725706	505	220	1	263125	6	119374	12	59789	24
GCF_011392435	5037900	120	41982.5	445189	241	23	3	144669	11	105850	19	36691	34
GCF_019048805	5579607	2	2789803.5	5561066	18541	0	0	5561066	1	5561066	1	5561066	1
GCF_017154235	4808646	75	64115.28	1138670	307	0	0	607006	3	466472	5	160184	7
GCF_001412855	5256739	155	33914.45	369554	200	30	3	107626	16	66485	29	31994	52
GCF_004327835	5394691	208	25936.01	209443	334	0	0	61653	29	41333	50	16376	90
GCF_014856035	5106627	101	50560.66	450101	505	0	0	164830	11	88290	20	44406	35
GCF_011022025	5306295	3	1768765.0	4951125	51042	0	0	4951125	1	4951125	1	4951125	1
GCF_015356435	4865588	4	1216397.0	4799310	1296	0	0	4799310	1	4799310	1	4799310	1
ERQ0199	5302382	299	17733.72	296988	112	0	0	131841	15	56408	27	19936	55
GCF_016501105	4670054	16	291878.38	1246682	648	0	0	716028	3	696091	4	441226	6
GCF_018423015	5278121	103	51243.89	579933	200	385	6	246078	8	155211	13	52879	23
GCF_001412875	5253465	153	34336.37	290839	200	0	0	103947	18	66489	30	32123	53
GCF_016501565	4746976	24	197790.67	1258994	783	0	0	625683	3	392123	5	110449	10
GCF_014337335	5567713	4	1391928.25	5128689	31807	0	0	5128689	1	5128689	1	5128689	1
GCF_004569315	4826282	33	146250.97	2377752	210	0	0	705426	2	681697	3	292715	5
GCF_001880825	5439441	218	24951.56	440943	200	0	0	127768	13	83715	24	33320	43
GCF_001317135	5568249	239	23298.11	455833	212	0	0	86515	18	50018	34	16611	74
GCF_016501545	4735697	22	215258.95	1241123	556	0	0	681154	3	447500	5	141824	9
GCF_014802965	5578361	124	44986.78	629765	222	18	2	165332	9	108530	18	36505	36
GCF_010231475	5185757	158	32821.25	361581	1034	162	17	83590	18	51129	33	19580	65
GCF_014332855	5282788	50	105655.76	945878	232	0	0	571736	4	189558	8	126249	15
GCF_902706235	5315770	124	42869.11	496602	136	0	0	248198	8	170481	13	76606	22
GCF_016503825	4989291	45	110873.13	752608	580	0	0	254211	6	158569	11	88287	20
GCF_019656355	5125867	87	58918.01	291839	1198	0	0	139152	13	69069	24	34769	42
GCF_008364725	4999469	44	113624.3	977888	502	415	3	363223	5	192081	8	102934	16
GCF_008364895	5364016	107	50130.99	617708	501	526	5	168085	9	107765	17	32184	36
GCF_009649935	5143213	3	1714404.33	4948530	84545	0	0	4948530	1	4948530	1	4948530	1
GCF_016504745	4806994	32	150218.56	685612	556	1	1	354699	5	224298	8	82295	14
GCF_021496985	5057441	5	1011488.2	4945255	2959	0	0	4945255	1	4945255	1	4945255	1
GCF_019585185	5218318	193	27037.92	747055	205	483	5	205238	8	106848	15	31207	33
GCF_016502285	4873777	38	128257.29	1413755	515	0	0	437825	4	328806	6	119075	11
GCF_008502135	5219418	61	85564.23	496047	505	65	1	256736	8	144226	13	80066	22
GCF_004004965	5772264	429	13455.16	223692	203	0	0	58673	27	28983	55	7151	138
GCF_016893885	5070623	1	5070623.0	5070623	5070623	596131	289	5070623	1	5070623	1	5070623	1
GCF_016500565	4889150	24	203714.58	974898	841	0	0	586189	4	530788	5	146355	8
GCF_008693605	4929340	2	2464670.0	4926736	2604	0	0	4926736	1	4926736	1	4926736	1
GCF_016503735	4902741	40	122568.52	932293	737	0	0	493088	4	331826	7	111873	13
GCF_902160915	4920980	59	83406.44	1040182	300	76	2	559664	4	316099	6	135629	10
GCF_010592375	5838335	1986	2939.75	509106	200	886	9	170003	12	87260	22	8985	55
GCF_021278985	5381137	2	2690568.5	5341875	39262	0	0	5341875	1	5341875	1	5341875	1
GCF_019731585	5114343	46	111181.37	774352	605	4368	47	336989	5	218127	8	86228	15
GCF_002025225	5142338	2	2571169.0	4929789	212549	0	0	4929789	1	4929789	1	4929789	1
GCF_000398845	5266563	12	438880.25	1426850	2474	21171	10	1323414	2	664100	4	485453	5
GCF_008364705	5455613	58	94062.29	612043	545	0	0	208155	8	136384	15	68403	26
GCF_016501675	4584338	18	254685.44	979289	1013	0	0	675210	3	459430	5	257113	8
GCF_001413315	5254268	171	30726.71	282738	203	0	0	88523	20	52882	36	30096	61
GCF_013336945	5744664	12	478722.0	4293540	1828	0	0	4293540	1	4293540	1	265468	3
GCF_015167655	5349552	1	5349552.0	5349552	5349552	0	0	5349552	1	5349552	1	5349552	1
SG18_42_S4	4900049	37	132433.76	1123743	202	0	0	518379	4	348750	6	118924	10
GCF_013336995	5332728	24	222197.0	1853250	1040	0	0	952088	2	937857	3	399535	6
GCF_019655495	5172575	196	26390.69	296710	92	0	0	107545	16	73617	28	30039	48
GCF_001880945	5481360	225	24361.6	453557	206	0	0	126591	11	61750	24	18665	52
GCF_014803165	5524899	232	23814.22	324394	423	1871	27	80475	23	47665	40	14364	79
GCF_002185305	5092020	39	130564.62	654454	538	0	0	287643	6	186380	11	123626	17
GCF_013751655	5037194	2	2518597.0	4982711	54483	0	0	4982711	1	4982711	1	4982711	1
GCF_013790265	5066655	1	5066655.0	5066655	5066655	0	0	5066655	1	5066655	1	5066655	1
GCF_001062165	4909996	101	48613.82	255942	200	200	2	140016	14	101088	22	38398	39
GCF_013828645	4755731	1	4755731.0	4755731	4755731	0	0	4755731	1	4755731	1	4755731	1
