name	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
GCF_000582615	NZ_JATT01000018.1	3710	3820	-	MITEPlu5:BX470251	13-123/123	.==============	0/0	90.24	81.98	ISfinder_Feb_2020		MITEPlu5:BX470251	
GCF_000582615	NZ_JATT01000031.1	51723	51827	+	MITEPlu5:BX470251	13-117/123	.==============	0/0	85.37	82.86	ISfinder_Feb_2020		MITEPlu5:BX470251	
GCF_000582615	NZ_JATT01000034.1	2238	2360	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	82.93	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000582615	NZ_JATT01000035.1	252854	252970	+	MITEEc1:U00096	7-123/123	===============	0/0	95.12	84.61	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000582615	NZ_JATT01000037.1	99501	99611	-	MITEYpe1:CP009973	13-123/123	.==============	0/0	90.24	82.88	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000582615	NZ_JATT01000040.1	242587	242701	-	MITEYpe1:CP009973	3-119/123	========/======	2/2	93.50	82.05	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000582615	NZ_JATT01000042.1	129083	129205	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	90.24	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000582615	NZ_JATT01000043.1	13251	14471	+	ISSen4:EU219534	1-1221/1221	===============	0/0	100.00	96.89	ISfinder_Feb_2020		ISSen4:EU219534	
GCF_000582615	NZ_JATT01000043.1	39914	41143	+	ISEc14:NZ_AAWW01000001	42-1271/1271	========/======	2/4	96.62	93.26	ISfinder_Feb_2020		ISEc14:NZ_AAWW01000001	
GCF_000582615	NZ_JATT01000043.1	197371	197492	+	MITEEc1:U00096	2-123/123	===============	0/0	99.19	81.15	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000582615	NZ_JATT01000044.1	119959	120081	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	88.62	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000582615	NZ_JATT01000053.1	77203	78423	+	ISEhe3:AF327445	1-1229/1229	========/======	3/10	99.27	91.38	ISfinder_Feb_2020		ISEhe3:AF327445	
GCF_000692115	NZ_KK736165.1	341720	341834	-	MITEEc1:U00096	5-119/123	===============	0/0	93.50	83.48	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000692115	NZ_KK736165.1	606752	606875	-	MITEEc1:U00096	1-123/123	========/======	1/1	100.00	80.64	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000692115	NZ_KK736165.1	768566	768688	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	88.62	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000692115	NZ_KK736165.1	967992	968114	-	MITEYpe1:CP009973	1-123/123	========/======	2/2	99.19	83.87	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000692115	NZ_KK736165.1	1301148	1301270	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	83.74	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000692115	NZ_KK736165.1	1341360	1341482	+	MITEYpe1:CP009973	1-123/123	===============	0/0	100.00	80.49	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000692115	NZ_KK736165.1	1808985	1810180	-	ISKpn26:NC_016845	1-1196/1196	===============	0/0	100.00	99.16	ISfinder_Feb_2020		ISKpn26:NC_016845	
GCF_000692115	NZ_KK736165.1	1959286	1959404	+	MITEEc1:U00096	5-123/123	===============	0/0	96.75	89.08	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000692115	NZ_KK736165.1	2000671	2000793	-	MITEYpe1:CP009973	2-123/123	========/======	1/1	99.19	86.18	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000692115	NZ_KK736165.1	2055810	2057136	+	IS4321L:U67194	1-1327/1327	===============	0/0	100.00	99.92	ISfinder_Feb_2020		IS4321L:U67194	
GCF_000692115	NZ_KK736165.1	2072943	2073762	+	IS26:X00011	1-820/820	===============	0/0	100.00	100.00	ISfinder_Feb_2020		IS26:X00011	
GCF_000692115	NZ_KK736165.1	2086642	2087862	+	IS30:X00792	1-1221/1221	===============	0/0	100.00	99.92	ISfinder_Feb_2020		IS30:X00792	
GCF_000692115	NZ_KK736165.1	2257232	2258051	+	IS26:X00011	1-820/820	===============	0/0	100.00	99.88	ISfinder_Feb_2020		IS26:X00011	
GCF_000692115	NZ_KK736165.1	2267219	2267986	-	IS1A:X52534	1-768/768	===============	0/0	100.00	99.87	ISfinder_Feb_2020		IS1A:X52534	
GCF_000692115	NZ_KK736165.1	2350062	2351426	-	IS1618:AF074611	1-1365/1365	===============	0/0	100.00	90.48	ISfinder_Feb_2020		IS1618:AF074611	
GCF_000692115	NZ_KK736165.1	2351426	2355193	-	TnEc1:[]	68-3823/3854	========/======	4/14	97.43	82.17	ISfinder_Feb_2020		TnEc1:[]	
GCF_000692115	NZ_KK736165.1	2382575	2383347	+	IS26:X00011	48-820/820	===============	0/0	94.27	100.00	ISfinder_Feb_2020		IS26:X00011	
GCF_000692115	NZ_KK736165.1	2709385	2709507	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	86.18	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000692115	NZ_KK736165.1	2759049	2759816	-	IS1A:X52534	1-768/768	===============	0/0	100.00	99.61	ISfinder_Feb_2020		IS1A:X52534	
GCF_000692115	NZ_KK736165.1	2904768	2906094	+	IS4321R:U67194	1-1326/1326	========/======	1/1	100.00	99.70	ISfinder_Feb_2020		IS4321R:U67194	
GCF_000692115	NZ_KK736165.1	3284513	3285839	+	IS4321L:U67194	1-1327/1327	===============	0/0	100.00	99.92	ISfinder_Feb_2020		IS4321L:U67194	
GCF_000692115	NZ_KK736165.1	3505222	3505340	+	MITEEc1:U00096	1-119/123	===============	0/0	96.75	83.19	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000692115	NZ_KK736165.1	3543818	3545144	+	IS4321L:U67194	1-1327/1327	===============	0/0	100.00	99.92	ISfinder_Feb_2020		IS4321L:U67194	
GCF_000692115	NZ_KK736165.1	3664410	3665653	-	ISPeat2:CP009125	1-1244/1244	========/======	3/6	99.76	81.08	ISfinder_Feb_2020		ISPeat2:CP009125	
GCF_000692115	NZ_KK736165.1	3950672	3950788	+	MITEEc1:U00096	7-123/123	===============	0/0	95.12	85.47	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000692115	NZ_KK736165.1	4026755	4026872	-	MITEYpe1:CP009973	1-119/123	========/======	2/3	95.12	84.17	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000692115	NZ_KK736166.1	81528	81642	+	MITEEc1:U00096	5-119/123	========/======	2/6	91.06	82.20	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000692115	NZ_KK736166.1	106929	107045	-	MITEYpe1:CP009973	3-119/123	===============	0/0	95.12	81.20	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000692115	NZ_KK736166.1	222065	222181	-	MITEEc1:U00096	7-123/123	===============	0/0	95.12	83.76	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000692115	NZ_KK736166.1	456810	456932	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	84.55	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000692115	NZ_KK736166.1	599057	599167	-	MITEPlu5:BX470251	13-123/123	.==============	0/0	90.24	83.78	ISfinder_Feb_2020		MITEPlu5:BX470251	
GCF_000692115	NZ_KK736167.1	356017	356138	-	MITEYpe1:CP009973	1-123/123	========/======	1/1	99.19	81.30	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000692115	NZ_KK736167.1	369656	369778	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	84.55	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000692115	NZ_KK736168.1	121422	125168	-	ISEc63:[]	1-3747/4473	========/====..	2/2	83.75	83.72	ISfinder_Feb_2020		ISEc63:[]	
GCF_000692115	NZ_KK736168.1	132168	135831	-	Tn5403:X75779	1-3663/3663	========/======	1/1	100.00	99.94	ISfinder_Feb_2020		Tn5403:X75779	
GCF_000692115	NZ_KK736168.1	138722	140048	-	IS4321L:U67194	1-1327/1327	===============	0/0	100.00	99.92	ISfinder_Feb_2020		IS4321L:U67194	
GCF_000692115	NZ_KK736168.1	145421	147034	-	IS1353:U40482	1-1613/1613	========/======	3/3	99.94	99.75	ISfinder_Feb_2020		IS1353:U40482	
GCF_000692115	NZ_KK736168.1	147032	149478	+	IS1326:U38187	24-2470/2470	===============	0/0	99.07	99.96	ISfinder_Feb_2020		IS1326:U38187	
GCF_000692115	NZ_KK736169.1	9106	9223	-	MITEEc1:U00096	3-121/123	========/======	1/1	95.93	84.03	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000692115	NZ_KK736170.1	56350	56471	-	MITEEc1:U00096	1-123/123	========/======	1/1	99.19	84.55	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000692115	NZ_KK736179.1	1	1199	-	IS5075:AF457211	1-1199/1327	==============.	0/0	90.35	99.75	ISfinder_Feb_2020		IS5075:AF457211	
GCF_000692115	NZ_KK736182.1	1	880	-	IS6100:X53635	1-880/880	===============	0/0	100.00	100.00	ISfinder_Feb_2020		IS6100:X53635	
GCF_000731055	NZ_JMQQ01000012.1	396390	397163	+	IS26:X00011	47-820/820	===============	0/0	94.39	90.70	ISfinder_Feb_2020		IS26:X00011	
GCF_000731055	NZ_JMQQ01000014.1	10575	10698	-	MITEEc1:U00096	1-123/123	========/======	1/1	100.00	88.71	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000731055	NZ_JMQQ01000035.1	14167	16605	-	ISSgsp1:HE578057	1-2438/2438	========/======	1/1	100.00	91.35	ISfinder_Feb_2020		ISSgsp1:HE578057	
GCF_000731055	NZ_JMQQ01000035.1	31846	32852	+	ISSen7:NC_010119	7-1013/1243	========/====..	2/24	80.05	88.42	ISfinder_Feb_2020		ISSen7:NC_010119	
GCF_000731055	NZ_JMQQ01000035.1	33861	35052	-	IS1400:X94452	1-1192/1207	===============	0/0	98.76	84.23	ISfinder_Feb_2020		IS1400:X94452	
GCF_000731055	NZ_JMQQ01000040.1	8233	8355	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	87.81	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000731055	NZ_JMQQ01000053.1	43073	43194	-	MITEEc1:U00096	1-123/123	========/======	1/1	99.19	80.49	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000731055	NZ_JMQQ01000053.1	63602	63720	+	MITEEc1:U00096	1-118/123	========/======	3/7	93.50	81.15	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000731055	NZ_JMQQ01000063.1	53689	54909	-	IS30H:Z11753	1-1221/1221	===============	0/0	100.00	92.22	ISfinder_Feb_2020		IS30H:Z11753	
GCF_000731055	NZ_JMQQ01000063.1	62928	64133	+	IS1351:Z83734	1-1207/1207	========/======	1/1	99.92	91.38	ISfinder_Feb_2020		IS1351:Z83734	
GCF_000731055	NZ_JMQQ01000063.1	79477	80296	+	IS26:X00011	1-820/820	===============	0/0	100.00	99.88	ISfinder_Feb_2020		IS26:X00011	
GCF_000731055	NZ_JMQQ01000079.1	1	1447	-	ISKpn1:AF345899	1-1445/1445	========/======	1/2	100.00	85.69	ISfinder_Feb_2020		ISKpn1:AF345899	
GCF_000731055	NZ_JMQQ01000082.1	30861	32054	+	ISErsp1:CP002124	1-1201/1201	========/======	4/7	99.42	87.01	ISfinder_Feb_2020		ISErsp1:CP002124	
GCF_000731055	NZ_JMQQ01000089.1	1	652	-	IS1B:X17345	1-652/768	=============..	0/0	84.90	100.00	ISfinder_Feb_2020		IS1B:X17345	
GCF_000731055	NZ_JMQQ01000102.1	1	1096	-	ISKpn28:NC_009649	1-1096/1096	===============	0/0	100.00	100.00	ISfinder_Feb_2020		ISKpn28:NC_009649	
GCF_000731055	NZ_JMQQ01000105.1	1	1056	-	IS903B:X02527	1-1057/1057	========/======	1/1	99.91	98.77	ISfinder_Feb_2020		IS903B:X02527	
GCF_000734905	NZ_JMTA01000004.1	105310	105420	-	MITEYpe1:CP009973	13-123/123	.==============	0/0	90.24	82.88	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000734905	NZ_JMTA01000005.1	8645	8767	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	90.24	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000734905	NZ_JMTA01000010.1	16562	16684	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	88.62	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000734905	NZ_JMTA01000011.1	50330	50434	-	MITEPlu5:BX470251	13-117/123	.==============	0/0	85.37	82.86	ISfinder_Feb_2020		MITEPlu5:BX470251	
GCF_000734905	NZ_JMTA01000013.1	66239	66360	-	MITEEc1:U00096	2-123/123	===============	0/0	99.19	81.15	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000734905	NZ_JMTA01000015.1	78549	78671	-	MITEYpe1:CP009973	1-123/123	===============	0/0	100.00	81.30	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000734905	NZ_JMTA01000016.1	76929	77030	-	MITEPlu5:BX470251	20-121/123	..=============	0/0	82.93	87.25	ISfinder_Feb_2020		MITEPlu5:BX470251	
GCF_000734905	NZ_JMTA01000019.1	50512	51741	-	ISEc14:NZ_AAWW01000001	42-1271/1271	========/======	2/4	96.62	93.26	ISfinder_Feb_2020		ISEc14:NZ_AAWW01000001	
GCF_000734905	NZ_JMTA01000041.1	27180	27294	+	MITEYpe1:CP009973	3-119/123	========/======	2/2	93.50	82.05	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000734905	NZ_JMTA01000046.1	10103	10219	+	MITEYpe1:CP009973	3-119/123	===============	0/0	95.12	82.91	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000734905	NZ_JMTA01000051.1	23423	23533	+	MITEPlu5:BX470251	13-123/123	.==============	0/0	90.24	81.98	ISfinder_Feb_2020		MITEPlu5:BX470251	
GCF_000734905	NZ_JMTA01000053.1	13230	13346	-	MITEEc1:U00096	7-123/123	===============	0/0	95.12	84.61	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000734905	NZ_JMTA01000064.1	2818	2940	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	82.93	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000734905	NZ_JMTA01000104.1	3648	4868	+	ISEhe3:AF327445	1-1229/1229	========/======	3/10	99.27	91.38	ISfinder_Feb_2020		ISEhe3:AF327445	
GCF_000734905	NZ_JMTA01000120.1	1	1249	-	ISEc52:HG941718	1-1250/1250	========/======	1/1	99.92	86.24	ISfinder_Feb_2020		ISEc52:HG941718	
GCF_000734905	NZ_JMTA01000121.1	1	1206	+	IS1351:Z83734	2-1207/1207	===============	0/0	99.92	92.12	ISfinder_Feb_2020		IS1351:Z83734	
GCF_000734905	NZ_JMTA01000122.1	1	1181	-	ISKpn26:NC_016845	14-1194/1196	===============	0/0	98.75	99.58	ISfinder_Feb_2020		ISKpn26:NC_016845	
GCF_000734905	NZ_JMTA01000125.1	1	989	-	ISSen4:EU219534	26-1014/1221	=============..	0/0	81.00	99.90	ISfinder_Feb_2020		ISSen4:EU219534	
GCF_000764735	NZ_BBMX01000017.1	228673	230187	+	ISCfr13:HE578057	10-1525/1525	========/======	1/1	99.34	97.30	ISfinder_Feb_2020		ISCfr13:HE578057	
GCF_000783445	NZ_JTAV01000001.1	1321144	1321264	+	MITEEc1:U00096	2-123/123	========/======	1/1	98.37	84.43	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783445	NZ_JTAV01000001.1	1852760	1852882	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	80.49	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783445	NZ_JTAV01000001.1	1939983	1940105	+	MITEEc1:U00096	1-123/123	========/======	2/4	98.37	81.60	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783445	NZ_JTAV01000001.1	2285691	2285813	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	81.30	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783445	NZ_JTAV01000001.1	3727259	3727369	+	MITEYpe1:CP009973	13-123/123	.==============	0/0	90.24	83.78	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000783755	NZ_CP026056.1	20370	21618	-	ISEc52:HG941718	1-1250/1250	========/======	1/1	99.92	86.16	ISfinder_Feb_2020		ISEc52:HG941718	
GCF_000783755	NZ_CP026056.1	407736	408964	-	ISEhe3:AF327445	1-1229/1229	========/======	2/2	99.92	95.37	ISfinder_Feb_2020		ISEhe3:AF327445	
GCF_000783755	NZ_CP026056.1	408965	409945	+	ISPa16:AJ877225	213-1192/1192	..======/======	1/1	82.21	90.32	ISfinder_Feb_2020		ISPa16:AJ877225	
GCF_000783755	NZ_CP026056.1	821927	823122	-	ISKpn26:NC_016845	1-1196/1196	===============	0/0	100.00	99.75	ISfinder_Feb_2020		ISKpn26:NC_016845	
GCF_000783755	NZ_CP026056.1	960778	960900	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	88.62	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783755	NZ_CP026056.1	1137024	1137145	-	MITEEc1:U00096	2-123/123	===============	0/0	99.19	81.15	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783755	NZ_CP026056.1	1291694	1292928	+	ISCfr4:[]	16-1250/1253	===============	0/0	98.56	97.98	ISfinder_Feb_2020		ISCfr4:[]	
GCF_000783755	NZ_CP026056.1	1364571	1365819	-	ISEc52:HG941718	1-1250/1250	========/======	1/1	99.92	86.08	ISfinder_Feb_2020		ISEc52:HG941718	
GCF_000783755	NZ_CP026056.1	1461907	1463155	-	ISEc52:HG941718	1-1250/1250	========/======	1/1	99.92	86.16	ISfinder_Feb_2020		ISEc52:HG941718	
GCF_000783755	NZ_CP026056.1	2056273	2057521	+	ISEc52:HG941718	1-1250/1250	========/======	1/1	99.92	86.16	ISfinder_Feb_2020		ISEc52:HG941718	
GCF_000783755	NZ_CP026056.1	3165953	3166075	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	90.24	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783755	NZ_CP026056.1	3454732	3455980	-	ISEc52:HG941718	1-1250/1250	========/======	1/1	99.92	86.16	ISfinder_Feb_2020		ISEc52:HG941718	
GCF_000783755	NZ_CP026056.1	3593486	3594850	-	IS1618:AF074611	1-1365/1365	===============	0/0	100.00	90.26	ISfinder_Feb_2020		IS1618:AF074611	
GCF_000783755	NZ_CP026056.1	3598131	3599370	-	ISEc16:NZ_AAJU01000005.1	7-1244/1244	========/======	3/4	99.44	82.51	ISfinder_Feb_2020		ISEc16:NZ_AAJU01000005.1	
GCF_000783755	NZ_CP026056.1	3783520	3784715	+	ISKpn26:NC_016845	1-1196/1196	===============	0/0	100.00	99.75	ISfinder_Feb_2020		ISKpn26:NC_016845	
GCF_000783755	NZ_CP026056.1	3812778	3812894	+	MITEEc1:U00096	7-123/123	===============	0/0	95.12	84.61	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783755	NZ_CP026056.1	4540293	4540394	-	MITEPlu5:BX470251	20-121/123	..=============	0/0	82.93	87.25	ISfinder_Feb_2020		MITEPlu5:BX470251	
GCF_000783755	NZ_CP026056.1	4789528	4789644	-	MITEYpe1:CP009973	3-119/123	===============	0/0	95.12	82.05	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000783755	NZ_CP026057.1	40343	41153	+	ISEas1:CP011588	1-811/811	===============	0/0	100.00	100.00	ISfinder_Feb_2020		ISEas1:CP011588	
GCF_000783755	NZ_CP026057.1	41528	42755	+	ISPa60:[]	1-1228/1228	===============	0/0	100.00	99.92	ISfinder_Feb_2020		ISPa60:[]	
GCF_000783755	NZ_CP026057.1	54901	55720	+	IS26:X00011	1-820/820	===============	0/0	100.00	99.88	ISfinder_Feb_2020		IS26:X00011	
GCF_000783755	NZ_CP026058.1	33013	34377	+	IS1618:AF074611	1-1365/1365	===============	0/0	100.00	90.40	ISfinder_Feb_2020		IS1618:AF074611	
GCF_000783755	NZ_CP026058.1	61501	62268	+	IS1A:X52534	1-768/768	===============	0/0	100.00	99.61	ISfinder_Feb_2020		IS1A:X52534	
GCF_000783755	NZ_CP026058.1	65547	66742	+	ISKpn26:NC_016845	1-1196/1196	===============	0/0	100.00	99.50	ISfinder_Feb_2020		ISKpn26:NC_016845	
GCF_000783755	NZ_CP026058.1	67687	68506	-	IS26:X00011	1-820/820	===============	0/0	100.00	99.88	ISfinder_Feb_2020		IS26:X00011	
GCF_000783755	NZ_CP026058.1	68885	69704	+	IS26:X00011	1-820/820	===============	0/0	100.00	99.88	ISfinder_Feb_2020		IS26:X00011	
GCF_000783755	NZ_CP026058.1	101074	101893	+	IS26:X00011	1-820/820	===============	0/0	100.00	99.76	ISfinder_Feb_2020		IS26:X00011	
GCF_000783755	NZ_CP026058.1	105622	106389	+	IS1X4:Z11604	1-768/768	===============	0/0	100.00	98.18	ISfinder_Feb_2020		IS1X4:Z11604	
GCF_000783755	NZ_CP026058.1	109429	110657	-	ISEhe3:AF327445	1-1229/1229	========/======	2/2	99.92	95.28	ISfinder_Feb_2020		ISEhe3:AF327445	
GCF_000783755	NZ_CP026058.1	112613	113807	-	IS5:J01735	1-1195/1195	===============	0/0	100.00	99.75	ISfinder_Feb_2020		IS5:J01735	
GCF_000783755	NZ_CP026058.1	113806	115152	+	IS5708:AJ010745	17-1364/1364	========/======	1/1	98.75	99.33	ISfinder_Feb_2020		IS5708:AJ010745	
GCF_000783755	NZ_CP026058.1	118678	119445	+	IS1R:J01730	1-768/768	===============	0/0	100.00	99.87	ISfinder_Feb_2020		IS1R:J01730	
GCF_000783755	NZ_CP026058.1	160438	161632	+	IS5:J01735	1-1195/1195	===============	0/0	100.00	99.75	ISfinder_Feb_2020		IS5:J01735	
GCF_000783755	NZ_CP026058.1	209658	210476	+	IS26:X00011	1-820/820	========/======	1/1	99.88	99.88	ISfinder_Feb_2020		IS26:X00011	
GCF_000783755	NZ_CP026058.1	233471	234290	+	IS26:X00011	1-820/820	===============	0/0	100.00	99.88	ISfinder_Feb_2020		IS26:X00011	
GCF_000783755	NZ_CP026058.1	245648	246874	+	ISSen4:EU219534	1-1221/1221	========/======	1/6	100.00	99.35	ISfinder_Feb_2020		ISSen4:EU219534	
GCF_000783755	NZ_CP026058.1	246985	247804	-	IS26:X00011	1-820/820	===============	0/0	100.00	100.00	ISfinder_Feb_2020		IS26:X00011	
GCF_000783755	NZ_CP026058.1	253915	254682	+	IS1R:J01730	1-768/768	===============	0/0	100.00	96.88	ISfinder_Feb_2020		IS1R:J01730	
GCF_000783755	NZ_CP026058.1	258024	259244	-	IS30H:Z11753	1-1221/1221	===============	0/0	100.00	92.22	ISfinder_Feb_2020		IS30H:Z11753	
GCF_000783755	NZ_CP026058.1	285333	286528	-	ISKpn26:NC_016845	1-1196/1196	===============	0/0	100.00	99.75	ISfinder_Feb_2020		ISKpn26:NC_016845	
GCF_000783755	NZ_CP026058.1	290153	291401	-	ISEc52:HG941718	1-1250/1250	========/======	1/1	99.92	86.08	ISfinder_Feb_2020		ISEc52:HG941718	
GCF_000783755	NZ_CP026058.1	319961	320780	+	IS26:X00011	1-820/820	===============	0/0	100.00	99.88	ISfinder_Feb_2020		IS26:X00011	
GCF_000783755	NZ_CP026058.1	320781	322060	-	IS5708:AJ010745	1-1281/1364	========/======	1/1	93.84	97.11	ISfinder_Feb_2020		IS5708:AJ010745	
GCF_000783995	NZ_CP026045.1	354699	354821	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	85.37	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783995	NZ_CP026045.1	602950	603066	+	MITEEc1:U00096	7-123/123	===============	0/0	95.12	84.61	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783995	NZ_CP026045.1	753772	753888	+	MITEYpe1:CP009973	3-119/123	===============	0/0	95.12	81.20	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000783995	NZ_CP026045.1	779177	779291	-	MITEEc1:U00096	5-119/123	========/======	2/6	91.06	82.20	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783995	NZ_CP026045.1	985004	985121	+	MITEEc1:U00096	3-121/123	========/======	1/1	95.93	84.03	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783995	NZ_CP026045.1	1031995	1032116	+	MITEEc1:U00096	1-123/123	========/======	1/1	99.19	84.55	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783995	NZ_CP026045.1	1075756	1075878	+	MITEEc1:U00096	1-123/123	===============	0/0	100.00	82.11	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783995	NZ_CP026045.1	1195776	1195898	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	84.55	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783995	NZ_CP026045.1	1209420	1209537	+	MITEEc1:U00096	5-123/123	========/======	3/7	93.50	82.79	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783995	NZ_CP026045.1	1689199	1689316	+	MITEYpe1:CP009973	1-119/123	========/======	2/3	95.12	84.17	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000783995	NZ_CP026045.1	1766150	1766266	-	MITEEc1:U00096	7-123/123	===============	0/0	95.12	85.47	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783995	NZ_CP026045.1	1987190	1988911	+	ISEc38:AJ303141	1-1722/1722	===============	0/0	100.00	81.88	ISfinder_Feb_2020		ISEc38:AJ303141	
GCF_000783995	NZ_CP026045.1	2032849	2034092	+	ISPeat2:CP009125	1-1244/1244	========/======	3/6	99.76	81.16	ISfinder_Feb_2020		ISPeat2:CP009125	
GCF_000783995	NZ_CP026045.1	2141020	2141138	-	MITEEc1:U00096	1-119/123	===============	0/0	96.75	83.19	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783995	NZ_CP026045.1	2473802	2475045	+	ISEc52:HG941718	4-1250/1250	========/======	2/3	99.52	85.41	ISfinder_Feb_2020		ISEc52:HG941718	
GCF_000783995	NZ_CP026045.1	2947125	2947247	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	86.18	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783995	NZ_CP026045.1	3244891	3245013	-	MITEYpe1:CP009973	1-123/123	===============	0/0	100.00	82.11	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000783995	NZ_CP026045.1	3456211	3456333	-	MITEEc1:U00096	1-123/123	===============	0/0	100.00	83.74	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783995	NZ_CP026045.1	3496606	3496728	+	MITEYpe1:CP009973	1-123/123	===============	0/0	100.00	80.49	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000783995	NZ_CP026045.1	4063088	4063206	+	MITEEc1:U00096	5-123/123	===============	0/0	96.75	88.23	ISfinder_Feb_2020		MITEEc1:U00096	
GCF_000783995	NZ_CP026045.1	4099554	4099676	-	MITEYpe1:CP009973	2-123/123	========/======	1/1	99.19	86.18	ISfinder_Feb_2020		MITEYpe1:CP009973	
GCF_000783995	NZ_CP026045.1	4295124	4295236	-	MITEEc1:U00096	6-118/123	===============	0/0	91.87	82.30	ISfinder_Feb_2020		MITEEc1:U00096	
